x,Re,y,u,v
8.116161616,811616.1616,0.024242424,0.790166682,-0.081434905
8.116161616,811616.1616,0.025252525,0.811403404,-0.097207204
8.116161616,811616.1616,0.026262626,0.831162717,-0.115252843
8.116161616,811616.1616,0.027272727,0.849970601,-0.133898012
8.116161616,811616.1616,0.028282828,0.866580687,-0.157060204
8.116161616,811616.1616,0.029292929,0.882973218,-0.17898571
8.116161616,811616.1616,0.03030303,0.896578152,-0.207246341
8.116161616,811616.1616,0.031313131,0.910183086,-0.233981565
8.116161616,811616.1616,0.032323232,0.921447525,-0.265958414
8.116161616,811616.1616,0.033333333,0.932274993,-0.297960179
8.116161616,811616.1616,0.034343434,0.9415848,-0.333115986
8.116161616,811616.1616,0.035353535,0.94993628,-0.370039883
8.116161616,811616.1616,0.036363636,0.957487424,-0.408341434
8.116161616,811616.1616,0.037373737,0.963750509,-0.449592743
8.116161616,811616.1616,0.038383838,0.969808421,-0.490743943
8.116161616,811616.1616,0.039393939,0.974734954,-0.534599576
8.116161616,811616.1616,0.04040404,0.97889196,-0.580205361
8.116161616,811616.1616,0.041414141,0.982478821,-0.627064018
8.116161616,811616.1616,0.042424242,0.985554181,-0.675079587
8.116161616,811616.1616,0.043434343,0.988175213,-0.724150665
8.116161616,811616.1616,0.044444444,0.990395732,-0.774176279
8.116161616,811616.1616,0.045454545,0.992210128,-0.825231093
8.116161616,811616.1616,0.046464646,0.993699362,-0.87711547
8.116161616,811616.1616,0.047474747,0.994940443,-0.929630619
8.116161616,811616.1616,0.048484848,0.995974564,-0.982680687
8.116161616,811616.1616,0.049494949,0.996814276,-1.03625571
8.116161616,811616.1616,0.050505051,0.997493869,-1.090270528
8.116161616,811616.1616,0.051515152,0.998038991,-1.144662968
8.116161616,811616.1616,0.052525253,0.998475383,-1.199365841
8.116161616,811616.1616,0.053535354,0.998818734,-1.254341686
8.116161616,811616.1616,0.054545455,0.999090041,-1.309531272
8.116161616,811616.1616,0.055555556,0.999302645,-1.364898535
8.116161616,811616.1616,0.056565657,0.999469606,-1.420405824
8.116161616,811616.1616,0.057575758,0.999599287,-1.476029936
8.116161616,811616.1616,0.058585859,0.999699596,-1.531747614
8.116161616,811616.1616,0.05959596,0.999775644,-1.587544461
8.116161616,811616.1616,0.060606061,0.999832797,-1.643404078
8.116161616,811616.1616,0.061616162,0.999876656,-1.699308059
8.116161616,811616.1616,0.062626263,0.9999097,-1.755248946
8.116161616,811616.1616,0.063636364,0.999933857,-1.811220925
8.116161616,811616.1616,0.064646465,0.99995201,-1.867213983
8.116161616,811616.1616,0.065656566,0.999965534,-1.923223576
8.116161616,811616.1616,0.066666667,0.9999753,-1.979246909
8.116161616,811616.1616,0.067676768,0.999982352,-2.035280298
8.116161616,811616.1616,0.068686869,0.999987442,-2.091321054
8.116161616,811616.1616,0.06969697,0.999991138,-2.147367106
8.116161616,811616.1616,0.070707071,0.999993834,-2.203416998
8.116161616,811616.1616,0.071717172,0.999995712,-2.259470116
8.116161616,811616.1616,0.072727273,0.999997011,-2.315525541
8.116161616,811616.1616,0.073737374,0.999997949,-2.371582416
8.116161616,811616.1616,0.074747475,0.999998625,-2.427640351
8.116161616,811616.1616,0.075757576,0.999999071,-2.483699247
8.116161616,811616.1616,0.076767677,0.999999357,-2.539758827
8.116161616,811616.1616,0.077777778,0.999999562,-2.595818743
8.116161616,811616.1616,0.078787879,0.999999739,-2.651878767
8.116161616,811616.1616,0.07979798,0.999999845,-2.707939109
8.116161616,811616.1616,0.080808081,0.999999896,-2.7639997
8.116161616,811616.1616,0.081818182,0.999999922,-2.820060409
8.116161616,811616.1616,0.082828283,0.999999942,-2.876121142
8.116161616,811616.1616,0.083838384,0.999999982,-2.932181772
8.116161616,811616.1616,0.084848485,1.000000009,-2.988242461
8.116161616,811616.1616,0.085858586,1.000000028,-3.044303193
8.116161616,811616.1616,0.086868687,1.000000014,-3.100364086
8.116161616,811616.1616,0.087878788,1.000000001,-3.156424975
8.116161616,811616.1616,0.088888889,0.999999991,-3.212485855
8.116161616,811616.1616,0.08989899,0.999999998,-3.268546641
8.116161616,811616.1616,0.090909091,1.000000008,-3.324607415
8.116161616,811616.1616,0.091919192,1.000000017,-3.380668189
8.116161616,811616.1616,0.092929293,1.000000027,-3.436728961
8.116161616,811616.1616,0.093939394,1.000000036,-3.492789732
8.116161616,811616.1616,0.094949495,1.000000046,-3.548850502
8.116161616,811616.1616,0.095959596,1.000000055,-3.604911271
8.116161616,811616.1616,0.096969697,1.000000065,-3.660972039
8.116161616,811616.1616,0.097979798,1.000000075,-3.717032806
8.116161616,811616.1616,0.098989899,1.000000084,-3.773093572
8.116161616,811616.1616,0.1,1.000000094,-3.829154337
8.262626263,826262.6263,0,0,0
8.262626263,826262.6263,0.001010101,0.036897113,-0.000215995
8.262626263,826262.6263,0.002020202,0.073788447,-0.000338811
8.262626263,826262.6263,0.003030303,0.110661597,-0.000372921
8.262626263,826262.6263,0.004040404,0.14749672,-0.000322753
8.262626263,826262.6263,0.005050505,0.184231178,-0.001548477
8.262626263,826262.6263,0.006060606,0.220933862,-0.000128498
8.262626263,826262.6263,0.007070707,0.2573766,-0.00169406
8.262626263,826262.6263,0.008080808,0.293699442,-0.001209841
8.262626263,826262.6263,0.009090909,0.329711749,-0.001886215
8.262626263,826262.6263,0.01010101,0.365380642,-0.002498938
8.262626263,826262.6263,0.011111111,0.400762309,-0.002457781
8.262626263,826262.6263,0.012121212,0.435324758,-0.005279166
8.262626263,826262.6263,0.013131313,0.469695728,-0.005858554
8.262626263,826262.6263,0.014141414,0.503196047,-0.008011538
8.262626263,826262.6263,0.015151515,0.536014493,-0.010703428
8.262626263,826262.6263,0.016161616,0.56821397,-0.012781153
8.262626263,826262.6263,0.017171717,0.599042461,-0.018074297
8.262626263,826262.6263,0.018181818,0.62972463,-0.02054286
8.262626263,826262.6263,0.019191919,0.658166005,-0.028933066
8.262626263,826262.6263,0.02020202,0.68660738,-0.034162767
8.262626263,826262.6263,0.021212121,0.712829285,-0.044309385
8.262626263,826262.6263,0.022222222,0.738535796,-0.053446469
8.262626263,826262.6263,0.023232323,0.762559473,-0.065277542
8.262626263,826262.6263,0.024242424,0.785270534,-0.078841429
8.262626263,826262.6263,0.025252525,0.807005619,-0.09288941
8.262626263,826262.6263,0.026262626,0.82658902,-0.111272866
8.262626263,826262.6263,0.027272727,0.845977982,-0.12805281
8.262626263,826262.6263,0.028282828,0.862440193,-0.151460686
8.262626263,826262.6263,0.029292929,0.878902405,-0.173039224
8.262626263,826262.6263,0.03030303,0.892944529,-0.199847754
8.262626263,826262.6263,0.031313131,0.906428342,-0.226755472
8.262626263,826262.6263,0.032323232,0.918362923,-0.256619348
8.262626263,826262.6263,0.033333333,0.929093997,-0.288684337
8.262626263,826262.6263,0.034343434,0.939056872,-0.321754799
8.262626263,826262.6263,0.035353535,0.947334002,-0.358635016
8.262626263,826262.6263,0.036363636,0.95548012,-0.394971893
8.262626263,826262.6263,0.037373737,0.961687447,-0.43608211
8.262626263,826262.6263,0.038383838,0.967894775,-0.476502548
8.262626263,826262.6263,0.039393939,0.973024434,-0.51943525
8.262626263,826262.6263,0.04040404,0.977429257,-0.563965762
8.262626263,826262.6263,0.041414141,0.981241466,-0.60979165
8.262626263,826262.6263,0.042424242,0.984516572,-0.656827683
8.262626263,826262.6263,0.043434343,0.987266862,-0.705111086
8.262626263,826262.6263,0.044444444,0.989548433,-0.754540822
8.262626263,826262.6263,0.045454545,0.991483241,-0.804801839
8.262626263,826262.6263,0.046464646,0.993109459,-0.855824726
8.262626263,826262.6263,0.047474747,0.994464972,-0.907534093
8.262626263,826262.6263,0.048484848,0.995587888,-0.959846937
8.262626263,826262.6263,0.049494949,0.996484697,-1.012776411
8.262626263,826262.6263,0.050505051,0.997213818,-1.066161992
8.262626263,826262.6263,0.051515152,0.997803153,-1.119935367
8.262626263,826262.6263,0.052525253,0.998277481,-1.174033797
8.262626263,826262.6263,0.053535354,0.998662547,-1.228386568
8.262626263,826262.6263,0.054545455,0.998966555,-1.282978824
8.262626263,826262.6263,0.055555556,0.99920575,-1.337765697
8.262626263,826262.6263,0.056565657,0.99939299,-1.39271136
8.262626263,826262.6263,0.057575758,0.999539853,-1.447782099
8.262626263,826262.6263,0.058585859,0.999651106,-1.502966738
8.262626263,826262.6263,0.05959596,0.999737193,-1.558232163
8.262626263,826262.6263,0.060606061,0.99980398,-1.613560361
8.262626263,826262.6263,0.061616162,0.999855114,-1.668940539
8.262626263,826262.6263,0.062626263,0.999892432,-1.724368101
8.262626263,826262.6263,0.063636364,0.999920957,-1.779825697
8.262626263,826262.6263,0.064646465,0.999942606,-1.835307189
8.262626263,826262.6263,0.065656566,0.999958244,-1.890810215
8.262626263,826262.6263,0.066666667,0.999969733,-1.946328227
8.262626263,826262.6263,0.067676768,0.99997833,-2.00185676
8.262626263,826262.6263,0.068686869,0.999984573,-2.057394057
8.262626263,826262.6263,0.06969697,0.999989078,-2.112937917
8.262626263,826262.6263,0.070707071,0.99999235,-2.168486491
8.262626263,826262.6263,0.071717172,0.999994688,-2.224038697
8.262626263,826262.6263,0.072727273,0.999996276,-2.279593883
8.262626263,826262.6263,0.073737374,0.999997392,-2.335150956
8.262626263,826262.6263,0.074747475,0.999998241,-2.390709091
8.262626263,826262.6263,0.075757576,0.999998814,-2.446268363
8.262626263,826262.6263,0.076767677,0.999999181,-2.501828508
8.262626263,826262.6263,0.077777778,0.999999425,-2.557389169
8.262626263,826262.6263,0.078787879,0.999999618,-2.612950045
8.262626263,826262.6263,0.07979798,0.999999771,-2.668511083
8.262626263,826262.6263,0.080808081,0.999999872,-2.724072349
8.262626263,826262.6263,0.081818182,0.999999906,-2.779633927
8.262626263,826262.6263,0.082828283,0.999999926,-2.835195568
8.262626263,826262.6263,0.083838384,0.999999952,-2.890757176
8.262626263,826262.6263,0.084848485,0.999999992,-2.946318713
8.262626263,826262.6263,0.085858586,1.000000014,-3.001880337
8.262626263,826262.6263,0.086868687,1.000000025,-3.057442013
8.262626263,826262.6263,0.087878788,1.000000011,-3.113003813
8.262626263,826262.6263,0.088888889,0.999999999,-3.168565605
8.262626263,826262.6263,0.08989899,0.999999989,-3.22412739
8.262626263,826262.6263,0.090909091,1,-3.279689063
8.262626263,826262.6263,0.091919192,1.00000001,-3.335250744
8.262626263,826262.6263,0.092929293,1.000000019,-3.390812425
8.262626263,826262.6263,0.093939394,1.000000028,-3.446374104
8.262626263,826262.6263,0.094949495,1.000000038,-3.501935782
8.262626263,826262.6263,0.095959596,1.000000047,-3.557497459
8.262626263,826262.6263,0.096969697,1.000000057,-3.613059136
8.262626263,826262.6263,0.097979798,1.000000066,-3.668620811
8.262626263,826262.6263,0.098989899,1.000000076,-3.724182485
8.262626263,826262.6263,0.1,1.000000085,-3.779744158
8.409090909,840909.0909,0,0,0
8.409090909,840909.0909,0.001010101,0.036574398,-0.000205974
8.409090909,840909.0909,0.002020202,0.073143205,-0.000329125
8.409090909,840909.0909,0.003030303,0.109694355,-0.000373854
8.409090909,840909.0909,0.004040404,0.146208526,-0.000344423
8.409090909,840909.0909,0.005050505,0.182625849,-0.001521403
8.409090909,840909.0909,0.006060606,0.219010771,-0.000219521
8.409090909,840909.0909,0.007070707,0.255145257,-0.001714589
8.409090909,840909.0909,0.008080808,0.291179455,-0.001012699
8.409090909,840909.0909,0.009090909,0.326876764,-0.001978085
8.409090909,840909.0909,0.01010101,0.362285821,-0.002315544
8.409090909,840909.0909,0.011111111,0.397358005,-0.002632691
8.409090909,840909.0909,0.012121212,0.431717059,-0.004996861
8.409090909,840909.0909,0.013131313,0.465787387,-0.005985133
8.409090909,840909.0909,0.014141414,0.499177183,-0.007431257
8.409090909,840909.0909,0.015151515,0.531708567,-0.010558095
8.409090909,840909.0909,0.016161616,0.563899479,-0.0117671
8.409090909,840909.0909,0.017171717,0.594458314,-0.017504045
8.409090909,840909.0909,0.018181818,0.62501715,-0.019874889
8.409090909,840909.0909,0.019191919,0.653439267,-0.027757658
8.409090909,840909.0909,0.02020202,0.681631866,-0.033475974
8.409090909,840909.0909,0.021212121,0.708107353,-0.042320478
8.409090909,840909.0909,0.022222222,0.73358901,-0.051910152
8.409090909,840909.0909,0.023232323,0.757990458,-0.062243823
8.409090909,840909.0909,0.024242424,0.780502866,-0.076203292
8.409090909,840909.0909,0.025252525,0.802723236,-0.088579458
8.409090909,840909.0909,0.026262626,0.822135342,-0.107283259
8.409090909,840909.0909,0.027272727,0.841547448,-0.123848787
8.409090909,840909.0909,0.028282828,0.858408351,-0.145896898
8.409090909,840909.0909,0.029292929,0.874726568,-0.167738733
8.409090909,840909.0909,0.03030303,0.889406256,-0.192538749
8.409090909,840909.0909,0.031313131,0.902772127,-0.219607348
8.409090909,840909.0909,0.032323232,0.915359265,-0.247430665
8.409090909,840909.0909,0.033333333,0.925996475,-0.27955121
8.409090909,840909.0909,0.034343434,0.936595281,-0.310609297
8.409090909,840909.0909,0.035353535,0.944800011,-0.347442059
8.409090909,840909.0909,0.036363636,0.953004741,-0.383371058
8.409090909,840909.0909,0.037373737,0.959678523,-0.422852792
8.409090909,840909.0909,0.038383838,0.965831555,-0.46314395
8.409090909,840909.0909,0.039393939,0.9713588,-0.504604863
8.409090909,840909.0909,0.04040404,0.976004936,-0.548096186
8.409090909,840909.0909,0.041414141,0.980036582,-0.592923866
8.409090909,840909.0909,0.042424242,0.983366924,-0.639429931
8.409090909,840909.0909,0.043434343,0.986232424,-0.686986618
8.409090909,840909.0909,0.044444444,0.988687315,-0.735494746
8.409090909,840909.0909,0.045454545,0.990775428,-0.784877297
8.409090909,840909.0909,0.046464646,0.992535037,-0.835066648
8.409090909,840909.0909,0.047474747,0.993950182,-0.886159851
8.409090909,840909.0909,0.048484848,0.995118339,-0.937892243
8.409090909,840909.0909,0.049494949,0.996100324,-0.990102977
8.409090909,840909.0909,0.050505051,0.9969017,-1.042801629
8.409090909,840909.0909,0.051515152,0.997552692,-1.095914031
8.409090909,840909.0909,0.052525253,0.998077299,-1.149381692
8.409090909,840909.0909,0.053535354,0.998499726,-1.203141041
8.409090909,840909.0909,0.054545455,0.998833288,-1.257161515
8.409090909,840909.0909,0.055555556,0.999097648,-1.311387631
8.409090909,840909.0909,0.056565657,0.999305524,-1.365784895
8.409090909,840909.0909,0.057575758,0.999469375,-1.420317308
8.409090909,840909.0909,0.058585859,0.999597042,-1.474963192
8.409090909,840909.0909,0.05959596,0.999696146,-1.529700088
8.409090909,840909.0909,0.060606061,0.999772341,-1.584511388
8.409090909,840909.0909,0.061616162,0.999829255,-1.639386978
8.409090909,840909.0909,0.062626263,0.999873107,-1.694306125
8.409090909,840909.0909,0.063636364,0.999906628,-1.749260345
8.409090909,840909.0909,0.064646465,0.999931323,-1.80424537
8.409090909,840909.0909,0.065656566,0.999949735,-1.859252527
8.409090909,840909.0909,0.066666667,0.999963521,-1.914276175
8.409090909,840909.0909,0.067676768,0.999973781,-1.969312594
8.409090909,840909.0909,0.068686869,0.999981256,-2.024359297
8.409090909,840909.0909,0.06969697,0.999986541,-2.079414256
8.409090909,840909.0909,0.070707071,0.999990398,-2.134474626
8.409090909,840909.0909,0.071717172,0.99999326,-2.189538794
8.409090909,840909.0909,0.072727273,0.999995284,-2.244606248
8.409090909,840909.0909,0.073737374,0.999996687,-2.299676173
8.409090909,840909.0909,0.074747475,0.999997692,-2.354747694
8.409090909,840909.0909,0.075757576,0.999998444,-2.409820225
8.409090909,840909.0909,0.076767677,0.999998958,-2.464893747
8.409090909,840909.0909,0.077777778,0.99999928,-2.519968081
8.409090909,840909.0909,0.078787879,0.999999494,-2.575042874
8.409090909,840909.0909,0.07979798,0.999999673,-2.630117808
8.409090909,840909.0909,0.080808081,0.999999802,-2.685192956
8.409090909,840909.0909,0.081818182,0.999999882,-2.740268325
8.409090909,840909.0909,0.082828283,0.999999915,-2.79534391
8.409090909,840909.0909,0.083838384,0.99999993,-2.850419576
8.409090909,840909.0909,0.084848485,0.999999963,-2.905495156
8.409090909,840909.0909,0.085858586,1,-2.960570707
8.409090909,840909.0909,0.086868687,1.000000018,-3.015646353
8.409090909,840909.0909,0.087878788,1.000000021,-3.070722071
8.409090909,840909.0909,0.088888889,1.000000008,-3.125797875
8.409090909,840909.0909,0.08989899,0.999999997,-3.180873666
8.409090909,840909.0909,0.090909091,0.999999992,-3.235949428
8.409090909,840909.0909,0.091919192,1.000000002,-3.291025109
8.409090909,840909.0909,0.092929293,1.000000011,-3.346100794
8.409090909,840909.0909,0.093939394,1.000000021,-3.401176478
8.409090909,840909.0909,0.094949495,1.00000003,-3.456252161
8.409090909,840909.0909,0.095959596,1.00000004,-3.511327844
8.409090909,840909.0909,0.096969697,1.000000049,-3.566403525
8.409090909,840909.0909,0.097979798,1.000000058,-3.621479205
8.409090909,840909.0909,0.098989899,1.000000068,-3.676554884
8.409090909,840909.0909,0.1,1.000000077,-3.731630562
8.555555556,855555.5556,0,0,0
8.555555556,855555.5556,0.001010101,0.036260005,-0.000195909
8.555555556,855555.5556,0.002020202,0.072514604,-0.000318483
8.555555556,855555.5556,0.003030303,0.10875206,-0.00037205
8.555555556,855555.5556,0.004040404,0.144953555,-0.000360718
8.555555556,855555.5556,0.005050505,0.18106192,-0.001487525
8.555555556,855555.5556,0.006060606,0.217134058,-0.000384701
8.555555556,855555.5556,0.007070707,0.252971461,-0.001719989
8.555555556,855555.5556,0.008080808,0.288724459,-0.000801797
8.555555556,855555.5556,0.009090909,0.324114893,-0.002043737
8.555555556,855555.5556,0.01010101,0.359270815,-0.002107951
8.555555556,855555.5556,0.011111111,0.394041499,-0.002768087
8.555555556,855555.5556,0.012121212,0.428202403,-0.004681371
8.555555556,855555.5556,0.013131313,0.461979842,-0.006060956
8.555555556,855555.5556,0.014141414,0.495261965,-0.00681335
8.555555556,855555.5556,0.015151515,0.52751369,-0.010356138
8.555555556,855555.5556,0.016161616,0.559696259,-0.010714674
8.555555556,855555.5556,0.017171717,0.589992393,-0.016875656
8.555555556,855555.5556,0.018181818,0.620288527,-0.019728162
8.555555556,855555.5556,0.019191919,0.648834432,-0.026528618
8.555555556,855555.5556,0.02020202,0.676784672,-0.032713879
8.555555556,855555.5556,0.021212121,0.7035072,-0.040290178
8.555555556,855555.5556,0.022222222,0.728769802,-0.050311732
8.555555556,855555.5556,0.023232323,0.753539279,-0.059190116
8.555555556,855555.5556,0.024242424,0.775858157,-0.073526238
8.555555556,855555.5556,0.025252525,0.798177035,-0.085425037
8.555555556,855555.5556,0.026262626,0.817796525,-0.103288308
8.555555556,855555.5556,0.027272727,0.837041753,-0.120194361
8.555555556,855555.5556,0.028282828,0.85448049,-0.140371079
8.555555556,855555.5556,0.029292929,0.870658427,-0.162461749
8.555555556,855555.5556,0.03030303,0.885959236,-0.185319025
8.555555556,855555.5556,0.031313131,0.899210206,-0.212537631
8.555555556,855555.5556,0.032323232,0.912433071,-0.238389118
8.555555556,855555.5556,0.033333333,0.922978838,-0.270558083
8.555555556,855555.5556,0.034343434,0.933524604,-0.301575402
8.555555556,855555.5556,0.035353535,0.942331371,-0.33645487
8.555555556,855555.5556,0.036363636,0.950465569,-0.372348441
8.555555556,855555.5556,0.037373737,0.957721408,-0.40989518
8.555555556,855555.5556,0.038383838,0.963821545,-0.450056586
8.555555556,855555.5556,0.039393939,0.969736123,-0.490096233
8.555555556,855555.5556,0.04040404,0.97453448,-0.532825754
8.555555556,855555.5556,0.041414141,0.978617951,-0.577167633
8.555555556,855555.5556,0.042424242,0.982164484,-0.622680949
8.555555556,855555.5556,0.043434343,0.985224665,-0.669288004
8.555555556,855555.5556,0.044444444,0.987848406,-0.716904454
8.555555556,855555.5556,0.045454545,0.990047215,-0.765555959
8.555555556,855555.5556,0.046464646,0.991853061,-0.815199758
8.555555556,855555.5556,0.047474747,0.993378408,-0.865534976
8.555555556,855555.5556,0.048484848,0.994657689,-0.916492901
8.555555556,855555.5556,0.049494949,0.995725863,-0.967996688
8.555555556,855555.5556,0.050505051,0.996597631,-1.020029144
8.555555556,855555.5556,0.051515152,0.997298968,-1.072532384
8.555555556,855555.5556,0.052525253,0.997860447,-1.125428607
8.555555556,855555.5556,0.053535354,0.998314793,-1.178627576
8.555555556,855555.5556,0.054545455,0.998686258,-1.232062213
8.555555556,855555.5556,0.055555556,0.99898073,-1.285724534
8.555555556,855555.5556,0.056565657,0.999213159,-1.339573406
8.555555556,855555.5556,0.057575758,0.999395794,-1.393574573
8.555555556,855555.5556,0.058585859,0.999539671,-1.447695816
8.555555556,855555.5556,0.05959596,0.999649353,-1.501926356
8.555555556,855555.5556,0.060606061,0.999734503,-1.556235675
8.555555556,855555.5556,0.061616162,0.999800763,-1.610606447
8.555555556,855555.5556,0.062626263,0.999851862,-1.665027464
8.555555556,855555.5556,0.063636364,0.999889652,-1.719493959
8.555555556,855555.5556,0.064646465,0.999918285,-1.773991882
8.555555556,855555.5556,0.065656566,0.999940138,-1.828513322
8.555555556,855555.5556,0.066666667,0.999956499,-1.883054212
8.555555556,855555.5556,0.067676768,0.999968198,-1.937612075
8.555555556,855555.5556,0.068686869,0.999977033,-1.992180315
8.555555556,855555.5556,0.06969697,0.999983505,-2.046757327
8.555555556,855555.5556,0.070707071,0.9999882,-2.10134103
8.555555556,855555.5556,0.071717172,0.999991629,-2.155929561
8.555555556,855555.5556,0.072727273,0.999994128,-2.210521682
8.555555556,855555.5556,0.073737374,0.999995874,-2.265116778
8.555555556,855555.5556,0.074747475,0.999997097,-2.319713965
8.555555556,855555.5556,0.075757576,0.99999799,-2.374312469
8.555555556,855555.5556,0.076767677,0.999998638,-2.428911974
8.555555556,855555.5556,0.077777778,0.99999907,-2.483512379
8.555555556,855555.5556,0.078787879,0.99999935,-2.538113429
8.555555556,855555.5556,0.07979798,0.999999552,-2.59271481
8.555555556,855555.5556,0.080808081,0.999999729,-2.647316285
8.555555556,855555.5556,0.081818182,0.999999834,-2.701918079
8.555555556,855555.5556,0.082828283,0.999999892,-2.756520086
8.555555556,855555.5556,0.083838384,0.999999919,-2.811122233
8.555555556,855555.5556,0.084848485,0.999999934,-2.865724437
8.555555556,855555.5556,0.085858586,0.999999973,-2.920326522
8.555555556,855555.5556,0.086868687,1.000000005,-2.974928639
8.555555556,855555.5556,0.087878788,1.000000023,-3.029530822
8.555555556,855555.5556,0.088888889,1.000000018,-3.084133118
8.555555556,855555.5556,0.08989899,1.000000005,-3.138735457
8.555555556,855555.5556,0.090909091,0.999999994,-3.193337783
8.555555556,855555.5556,0.091919192,0.999999994,-3.247940056
8.555555556,855555.5556,0.092929293,1.000000004,-3.302542278
8.555555556,855555.5556,0.093939394,1.000000013,-3.357144501
8.555555556,855555.5556,0.094949495,1.000000023,-3.411746723
8.555555556,855555.5556,0.095959596,1.000000032,-3.466348944
8.555555556,855555.5556,0.096969697,1.000000041,-3.520951163
8.555555556,855555.5556,0.097979798,1.00000005,-3.575553382
8.555555556,855555.5556,0.098989899,1.00000006,-3.6301556
8.555555556,855555.5556,0.1,1.000000069,-3.684757817
8.702020202,870202.0202,0,0,0
8.702020202,870202.0202,0.001010101,0.035953584,-0.000185813
8.702020202,870202.0202,0.002020202,0.07190194,-0.000306965
8.702020202,870202.0202,0.003030303,0.107833655,-0.000367716
8.702020202,870202.0202,0.004040404,0.143730402,-0.000372025
8.702020202,870202.0202,0.005050505,0.179537644,-0.00144738
8.702020202,870202.0202,0.006060606,0.215304926,-0.000535433
8.702020202,870202.0202,0.007070707,0.250852779,-0.001711386
8.702020202,870202.0202,0.008080808,0.286331707,-0.000578347
8.702020202,870202.0202,0.009090909,0.321423048,-0.002085075
8.702020202,870202.0202,0.01010101,0.356332252,-0.001878149
8.702020202,870202.0202,0.011111111,0.39080908,-0.002866808
8.702020202,870202.0202,0.012121212,0.424776857,-0.004335449
8.702020202,870202.0202,0.013131313,0.458268834,-0.006089754
8.702020202,870202.0202,0.014141414,0.491446014,-0.006161163
8.702020202,870202.0202,0.015151515,0.523425172,-0.010101964
8.702020202,870202.0202,0.016161616,0.555404329,-0.01058001
8.702020202,870202.0202,0.017171717,0.585639701,-0.016194019
8.702020202,870202.0202,0.018181818,0.615679795,-0.019507597
8.702020202,870202.0202,0.019191919,0.644346349,-0.025251016
8.702020202,870202.0202,0.02020202,0.672060373,-0.031882769
8.702020202,870202.0202,0.021212121,0.699023679,-0.038223328
8.702020202,870202.0202,0.022222222,0.72407278,-0.04865723
8.702020202,870202.0202,0.023232323,0.749121882,-0.056378774
8.702020202,870202.0202,0.024242424,0.77133121,-0.070815482
8.702020202,870202.0202,0.025252525,0.793461465,-0.083114119
8.702020202,870202.0202,0.026262626,0.813567715,-0.099291852
8.702020202,870202.0202,0.027272727,0.832650297,-0.116521735
8.702020202,870202.0202,0.028282828,0.850652217,-0.134885146
8.702020202,870202.0202,0.029292929,0.866693429,-0.157211056
8.702020202,870202.0202,0.03030303,0.882599612,-0.178188122
8.702020202,870202.0202,0.031313131,0.895738594,-0.205546545
8.702020202,870202.0202,0.032323232,0.908877577,-0.231482257
8.702020202,870202.0202,0.033333333,0.92003771,-0.261702227
8.702020202,870202.0202,0.034343434,0.930494351,-0.292780706
8.702020202,870202.0202,0.035353535,0.939925322,-0.325667519
8.702020202,870202.0202,0.036363636,0.947990775,-0.361521997
8.702020202,870202.0202,0.037373737,0.955813914,-0.397200113
8.702020202,870202.0202,0.038383838,0.961862498,-0.437231442
8.702020202,870202.0202,0.039393939,0.967911081,-0.476607821
8.702020202,870202.0202,0.04040404,0.972912392,-0.518439641
8.702020202,870202.0202,0.041414141,0.977231735,-0.561768309
8.702020202,870202.0202,0.042424242,0.98099253,-0.606310604
8.702020202,870202.0202,0.043434343,0.984242457,-0.651998636
8.702020202,870202.0202,0.044444444,0.986922412,-0.699080745
8.702020202,870202.0202,0.045454545,0.989210993,-0.747081747
8.702020202,870202.0202,0.046464646,0.991166051,-0.795876942
8.702020202,870202.0202,0.047474747,0.992821131,-0.845408538
8.702020202,870202.0202,0.048484848,0.994208718,-0.895615972
8.702020202,870202.0202,0.049494949,0.995306129,-0.946609936
8.702020202,870202.0202,0.050505051,0.996234771,-0.998035858
8.702020202,870202.0202,0.051515152,0.996996681,-1.049912114
8.702020202,870202.0202,0.052525253,0.997617969,-1.102175831
8.702020202,870202.0202,0.053535354,0.998121063,-1.154772002
8.702020202,870202.0202,0.054545455,0.998528741,-1.207640373
8.702020202,870202.0202,0.055555556,0.998851848,-1.260757619
8.702020202,870202.0202,0.056565657,0.999108649,-1.314072265
8.702020202,870202.0202,0.057575758,0.999311261,-1.367551305
8.702020202,870202.0202,0.058585859,0.999471575,-1.421160283
8.702020202,870202.0202,0.05959596,0.999596866,-1.474879195
8.702020202,870202.0202,0.060606061,0.999694439,-1.528686475
8.702020202,870202.0202,0.061616162,0.999769982,-1.582565193
8.702020202,870202.0202,0.062626263,0.999826715,-1.636506595
8.702020202,870202.0202,0.063636364,0.999870402,-1.690491581
8.702020202,870202.0202,0.064646465,0.999903919,-1.744511063
8.702020202,870202.0202,0.065656566,0.999929258,-1.79855885
8.702020202,870202.0202,0.066666667,0.999947843,-1.852630566
8.702020202,870202.0202,0.067676768,0.999961822,-1.906718681
8.702020202,870202.0202,0.068686869,0.999972285,-1.960819495
8.702020202,870202.0202,0.06969697,0.999980082,-2.014930085
8.702020202,870202.0202,0.070707071,0.999985743,-2.069048669
8.702020202,870202.0202,0.071717172,0.999989749,-2.123173568
8.702020202,870202.0202,0.072727273,0.999992754,-2.177302273
8.702020202,870202.0202,0.073737374,0.999994904,-2.23143431
8.702020202,870202.0202,0.074747475,0.999996398,-2.285568959
8.702020202,870202.0202,0.075757576,0.999997462,-2.339705328
8.702020202,870202.0202,0.076767677,0.999998282,-2.393842662
